Projekttraeger;257;257 - Zentrum für Weiterbildung gGmbH Darmstadt - Darmstadt;Schottener Weg 1, 64289 Darmstadt;257
Projekttraeger;258;258 - Kooperation Asyl GbR - Dieburg;Groß-Umstädter-Str. 16, 64807 Dieburg;258
Projekttraeger;259;259 - k.A. - k.A.;, k.A. k.A.;259
Projekttraeger;260;260 - Richter-Wolff-Design - Lich;Bahnhofstr. 5, 35423 Lich;260
Projekttraeger;261;261 - AWO Integra Bildung gGmbH - Frankfurt;Kruppstr. 105, 60388 Frankfurt;261
Projekttraeger;262;262 - Provadis - Partner für Bildung und Beratung GmbH - Frankfurt am Main;Industriepark Höchst, Geb. 845, 65926 Frankfurt am Main;262
Projekttraeger;263;263 - Spangensteine e.V. - Spangenberg;Obergasse 1, 34286 Spangenberg;263
Projekttraeger;265;265 - IWA Integration-Weiterbildung-Ausbildung - Homberg;Carl-Benz-Str. 3, 34576 Homberg;265
Projekttraeger;266;266 - Hephata Berufshilfe - Schwalmstadt;Schwalmtalstr. 30, 34613 Schwalmstadt;266
Projekttraeger;268;268 - Petra Mauerer Seminare - Frankfurt;Im Trieschen Hof 1, 60311 Frankfurt;268
Projekttraeger;270;270 - IAD GmbH - Marburg;Neue Kasseler Str. 62E, 35039 Marburg;270
Projekttraeger;271;271 - Internationaler Bund IB Friedberg - Friedberg;Bismarckstr. 2, 61169 Friedberg;271
Projekttraeger;272;272 - Volkshochschule Odenwaldkreis - Erbach;Michelstädter Str. 12, 64711 Erbach;272
Projekttraeger;273;273 - EXINA GmbH - Wiesbaden;Klingholzstr. 16, 65189 Wiesbaden;273
Projekttraeger;274;274 - FAW gGmbH - Fulda;Rangstr. 39, 36043 Fulda;274
Projekttraeger;275;275 - Kunstverein Bad Hersfeld e.V. - Bad Hersfeld;Kirchplatz 9, 36251 Bad Hersfeld;275
Projekttraeger;276;276 - Bildungs- und Technologiezentrum e.V. Lauterbach - Lauterbach;Vogelsbergstr. 25, 36341 Lauterbach;276
Projekttraeger;277;277 - Bildungswerk der hessischen Wirtschaft e. V. Bensheim - Bensheim;Lilienthalstr. 39-45, 64625 Bensheim;277
Projekttraeger;278;278 - MyWay Talentmarketing - Darmstadt;Bleichstr.8, 64283 Darmstadt;278
Projekttraeger;279;279 - Lernmobil e.V. - Viernheim;Friedrich-Ebert-Str. 8, 68519 Viernheim;279
Projekttraeger;280;280 - LB Training und Beratung, Loes Broekmate - Köln;Mohnweg 8, 50999 Köln;280
Projekttraeger;281;281 - Schmitt-Drawitsch, Brigitte - Heppenheim;Friedrich-Hebbel-Str. 35, 64646 Heppenheim;281
Projekttraeger;282;282 - Wenzel, Bärbel - Groß-Umstadt;Güterstr. 2a, 64823 Groß-Umstadt;282
Projekttraeger;283;283 - BIW Bau Lehrwerkstatt - Frankfurt;Am Poloplatz 4, 60528 Frankfurt;283
Projekttraeger;284;284 - Winkler, Barbara - Rödermark;Bischoff-Ketteler-Str. 9, 63322 Rödermark;284
Projekttraeger;285;285 - Totzek, Mareike - Dreieich;Solmische-Weiherstr. 11, 63303 Dreieich;285
Projekttraeger;286;286 - Fischer, Christian, Team Fischer & Kollegen - München;Hofmillerstr. 1, 81245 München;286
Projekttraeger;287;287 - Salo und Partner - Offenbach;Lilistr. 14-18, 63067 Offenbach;287
Projekttraeger;288;288 - Stadtverwaltung Offenbach, Amt für Arbeitsförderung - Offenbach;Berliner Str. 100, 63067 Offenbach;288
Projekttraeger;289;289 - Museumslandschaft Hessen Kassel (mhk) - Kassel;Schloßpark Wilhelmshöhe, 34131 Kassel;289
Projekttraeger;290;290 - Stadtverwaltung Kassel Umwelt- und Gartenamt - Kassel;Bosestraße 15, 34121 Kassel;290
Projekttraeger;291;291 - TBW-Trägerverbund für berufliche Weiterbildung - Kassel;Friedrich-Engels-Str. 20, 34117 Kassel;291
Projekttraeger;292;292 - LQB² Das Lernzentrum für Qualifizierung, Bildung und Beratung GmbH - Frankfurt;Mainzer Landstr. 405, 60326 Frankfurt;292
Projekttraeger;293;293 - ATS Aviation Training Solutions GmbH - Neu-Isenburg;Schleussnerstr. 56, 63263 Neu-Isenburg;293
Projekttraeger;294;294 - Volkshochschule  Kreis Offenbach - Dreieich;Frankfurter Str. 160-166, 63303 Dreieich;294
Projekttraeger;295;295 - BFHI Berufsförderungswerk für Handwerk und Industrie e.V. - Frankenberg;Marburger Str. 25 a, 35066 Frankenberg;295
Projekttraeger;296;296 - Duale Integration e.V. - Fulda;Adam-Trabert-Str. 1, 36037 Fulda;296
Projekttraeger;297;297 - Ev. Dekanat Kronberg - Bad Soden;Händelstr. 52, 65812 Bad Soden;297
Projekttraeger;298;298 - Bildungswerk der hessischen Wirtschaft e. V. Hofheim - Hofheim;Feldstr. 7, 65719 Hofheim;298
Projekttraeger;299;299 - CamuService GmbH - Frankfurt;Rossertstr. 2, 60323 Frankfurt;299
Projekttraeger;300;300 - Volkshochschule Main-Taunus-Kreis - Hofheim;Pfarrgasse 38, 65719 Hofheim;300
Projekttraeger;301;301 - GSM Training & Integration GmbH, Hofheim - Hofheim;Schoppastr. 2, 65719 Hofheim;301
Projekttraeger;302;302 - Caritas Offenbach am Main - Offenbach;Platz der deutschen Einheit 7, 63065 Offenbach;302
Projekttraeger;303;303 - Diakonisches Werk - Rüsselsheim;Weserstr. 34, 65428 Rüsselsheim;303
Projekttraeger;304;304 - TU Darmstadt, SPZ - Darmstadt;Hochschulstr. 1, 64289 Darmstadt;304
Projekttraeger;305;305 - Kreis Groß-Gerau, FB Soziale Sicherung - Groß-Gerau;Wilhelm-Seipp-Str. 4, 64521 Groß-Gerau;305
Projekttraeger;306;306 - PRO INKLUSIO gGmbH - Frankfurt;Heddernheimer Landstr. 147, 60439 Frankfurt;306
Projekttraeger;307;307 - BBZ Altenkirchen GmbH & Co KG - Altenkirchen;Konrad-Adenauer-Platz, 57610 Altenkirchen;307
Projekttraeger;308;308 - Cinderella GmbH - Ebenhausen;Wolfrathshauser Straße 50-52, 82067 Ebenhausen;308
Projekttraeger;309;309 - systemisches Zentrum der wispo AG - Frankfurt;Mörfelder Landstr. 45, 60598 Frankfurt;309
Projekttraeger;310;310 - Goethe-Universität Frankfurt - Frankfurt;Theodor-W.-Adorno-Platz 1, 60323 Frankfurt;310
Projekttraeger;311;311 - Stitch by Stitch e.V. - Frankfurt;Kantstr. 12, 60316 Frankfurt;311
Projekttraeger;312;312 - re:publik - Institut für Zukunftspolitik, Dr. D. Dettling - Berlin;Schwiebusser Str. 44, 10965 Berlin;312
Projekttraeger;313;313 - Hesse/Schrader Büro für Berufsstrategie GmbH - Berlin;Oranienburger Str. 5, 10178 Berlin;313
Projekttraeger;314;314 - Projektinnovation SH GmbH - Ratzeburg;Heinrich-Hertz-Str. 23-25, 23909 Ratzeburg;314
Projekttraeger;315;315 - Arbeit und Bildung e. V., Schwalmstadt - Schwalmstadt;Hartbergring 76, 34613 Schwalmstadt;315
Projekttraeger;317;317 - Jobcenter Waldeck-Frankenberg - Korbach;Louis-Peter-Str. 49-51, 34497 Korbach;317
Projekttraeger;318;318 - Stadt Dreieich - Dreieich;Hauptstr. 45, 63303 Dreieich;318
Projekttraeger;319;319 - Bildungszentrum Bau Osthessen - Petersberg;Goerdelerstraße 139, 36100 Petersberg;319
Projekttraeger;320;320 - Gemeinnützige Perspektiva GmbH - Fulda;Maberzeller Strasse 75, 36041 Fulda;320
Projekttraeger;321;321 - Stadt Obertshausen - Obertshausen;Schubertstraße 11, 63179 Obertshausen;321
Projekttraeger;322;322 - DRK Kreisverband Main-Taunus e.V. - Hofheim am Taunus;Schmelzweg 5, 65719 Hofheim am Taunus;322
Projekttraeger;323;323 - ZukunftPlus e.V. - Kassel;Korbacher Str. 173, 34132 Kassel;323
Projekttraeger;324;324 - VHS xxx - Schönwetter am Berg;,  Schönwetter am Berg;324
Projekttraeger;325;325 - Bildungswerk xxx - Schönwetter am Berg;,  Schönwetter am Berg;325
Projekttraeger;326;326 - Kaufmann Heute GmbH xxx - Schönwetter am Berg;,  Schönwetter am Berg;326
Projekttraeger;327;327 - EXperts for TRAining, Dr. Jürgen Fritzsche - Selters;Grabenstr. 22, 65618 Selters;327
Projekttraeger;328;328 - Indimaj e.V. (Hilfe zur Selbsthilfe) Standort Borken - Borken;Bahnhofsstr. 73, 34582 Borken;328
Projekttraeger;329;329 - Gaetan-data GmbH - Kelsterbach;Kleiner Kornweg 2, 65451 Kelsterbach;329
Projekttraeger;330;330 - Pro Team Compact - Gaienhofen;Ludwig-Finckh-Weg 4, 78343 Gaienhofen;330
Projekttraeger;331;331 - Hans-Viessmann-Schule - Frankenberg;Marburger Str. 23, 35066 Frankenberg;331
Projekttraeger;332;332 - Bildungswerk der hessischen Wirtschaft - Groß-Gerau;Odenwaldstr. 21, 64521 Groß-Gerau;332
Projekttraeger;333;333 - BHW Behindertenhilfe Wetterauskreis gGmbH - Nidda;Bahnhofsstr.61, 63667 Nidda;333
Projekttraeger;334;334 - Stadt Rodgau, 16+ - Rodgau;Hintergasse 15, 63110 Rodgau;334
Projekttraeger;335;335 - Malteser Hilfsdienst e.V. - Fritzlar;Am Hospital 18, 34560 Fritzlar;335
Projekttraeger;336;336 - Deutsches Rotes Kreuz, Kreisverband Schwalm-Eder e.V. - Schwalmstadt;Robert-Koch-Str. 20, 34613 Schwalmstadt;336
Projekttraeger;337;337 - Bildungsprofis - Frankfurt;,  Frankfurt;337
Projekttraeger;338;338 - IT-Sorge - Mühlheim;Dieselstr.37, 63165 Mühlheim;338
Projekttraeger;339;339 - Ilja Jelusic & Ibrahim (GbR) - Köln;Lichstraße 38, 50825 Köln;339
Projekttraeger;340;340 - Die Fleckenbühler Haus Frankfurt gGmbH - Frankfurt;Kelsterbacher Str. 14, 60528 Frankfurt;340
Projekttraeger;341;341 - Gemeinnützige Gesellschaft für Arbeit, Qualifizierung und Ausbildung mbh - Gründau;Wiesenstraße 39, 63584 Gründau;341
Projekttraeger;342;342 - Heilhaus-Stiftung Ursa Paul - Kassel;Brandaustr. 10, 34127 Kassel;342
Projekttraeger;343;343 - Stiftung LEBENSRÄUME - Offenbach;Ludwigstr. 4, 63067 Offenbach;343
Projekttraeger;344;344 - Wettlaufer, Antje - Mühlheim a.M.;Rumpenheimer Str. 4c, 63165 Mühlheim a.M.;344
Projekttraeger;345;345 - CGIL-Bildungswerk - Frankfurt;Wilhelm-Leuschner-Str. 9-77, 60329 Frankfurt;345
Projekttraeger;346;346 - Kreisausschuss des Landkreises Fulda - Fulda;,  Fulda;346
Projekttraeger;347;347 - Magistrat der Stadt Frankfurt, Jugend- und Sozialamt - Frankfurt;Eschersheimer Landstr. 241-249, 60320 Frankfurt;347
Projekttraeger;348;348 - GFN AG - Heidelberg;Dischingerstr. 8, 69123 Heidelberg;348
Projekttraeger;349;349 - Impuls Rhein-Main e.V. - Frankfurt;Postfach100512, 60005 Frankfurt;349
Projekttraeger;350;350 - Sitepark Gesellschaft für Informationsmanagement mbH - Münster;Neubrücker Str. 8-11, 48143 Münster;350
Projekttraeger;351;351 - Mittelhessischer Bildungsverband e.V. - Marburg;Neue Kasseler Str. 2, 35039 Marburg;351
Projekttraeger;352;352 - AWO Werra-Meißner e. V. - Eschwege;An den Anlagen 8, 37269 Eschwege;352
Projekttraeger;353;353 - Konrad-Zuse-Schule - Hünfeld;Jahnstraße 5, 36088 Hünfeld;353
Projekttraeger;354;354 - Werkgemeinschaft e. V. - Wiesbaden;Adolf-Todt-Str. 12, 65203 Wiesbaden;354
Projekttraeger;355;355 - VHS Schwalm-Eder-Kreis - Homberg;Parkstr. 6, 34256 Homberg;355
Projekttraeger;356;356 - Arbeit und Bildung e. V., Treysa - Treysa;Marktplatz 8, 34613 Treysa;356
Projekttraeger;357;357 - Asklepios Bildungszentrum Nordhessen - Bad Wildungen;Laustraße 37, 34537 Bad Wildungen;357
Projekttraeger;358;358 - AWO Pflegeschule - Homberg;Obertorstr. 4, 34576 Homberg;358
Projekttraeger;359;359 - SRH Business Academy GmbH - Heidelberg (NL Bad Hersfeld);Bonhoefferstr. 1, 69123 Heidelberg (NL Bad Hersfeld);359
Projekttraeger;360;360 - Förderverein Melsungen e. V. - Melsungen;Huberg 4, 34212 Melsungen;360
Projekttraeger;361;361 - Bildungswerk der hessischen Wirtschaft e.V. - Marburg;Temmler Str. 3, 35039 Marburg;361
Projekttraeger;362;362 - sculpture GmbH Beratungsagentur in Kassel - Kassel;Fiedlerstr. 28, 34127 Kassel;362
Projekttraeger;363;363 - SRH Berufsbildungswerk Neckargemünd - Heidelberg;Im Breitspiel 6, 69126 Heidelberg;363
Projekttraeger;365;365 - DAA - Fulda;Sturmiusstraße 2, 36037 Fulda;365
Projekttraeger;366;366 - Bildungswerk der hessischen Wirtschaft e. V., Bad Homburg - Bad Homburg;Ober-Eschbacher-Str. 109, 61352 Bad Homburg;366
Projekttraeger;369;369 - CVJM-Akademie gGmbH - Kassel;IM Durseltal 8, 34131 Kassel;369
Projekttraeger;370;370 - I:P:Bm Institut Pychologie und Bedrohungsmanagement - Darmstadt;Bismarkstr.29, 64293 Darmstadt;370
Projekttraeger;371;371 - Pro Dialog UG und WAIK Institut - Köln;Postfach 501701, 50977 Köln;371
Projekttraeger;372;372 - Ibasy GbR - Bonn;Warschauer Str. 103, 53117 Bonn;372
Projekttraeger;373;373 - AWO gemeinnützige Gesellschaft für soziale Einrichtungen und Dienste in Nordhessen mbH - Kassel;Wilhelmshöher Allee 32 A, 34117 Kassel;373
Projekttraeger;374;374 - Plansecur Stiftung - Kassel;Ruhrstr. 9, 34117 Kassel;374
Projekttraeger;375;375 - Institut für Gesundheitsberufe am Klinikum Bad Hersfeld - Bad Hersfeld;Seilerweg 29, 36251 Bad Hersfeld;375
Projekttraeger;376;376 - gh-solutions - Marburg;Wilhelm-Raabe-Weg 4, 35039 Marburg;376
Projekttraeger;377;377 - KVA Vogelsbergkreis - Kommunales Jobcenter - Lauterbach;Bahnhofstr. 49, 36341 Lauterbach;377
Projekttraeger;378;378 - Tür an Tür - Digitalfabrik gGmbH - Augsburg;Wertachstr. 29, 86153 Augsburg;378
Projekttraeger;379;379 - Deutsches Rotes Kreuz Sozialdienste Frankfurt a.M. gGmbH - Frankfurt;Seilerstr. 23, 60313 Frankfurt;379
Projekttraeger;380;380 - Nixdorf + Team - Rheinbreitbach;Im Margarethenhof 80, 53619 Rheinbreitbach;380
Projekttraeger;381;381 - Werraland Lebenswelten e. V., Berufliches Ausbildungszentrum - Eschwege;Hessenring 1, 37269 Eschwege;381
Projekttraeger;382;382 - Diakonisches Werk Groß-Gerau/Rüsselsheim - Groß-Gerau;Schützenstr. 4, 64521 Groß-Gerau;382
Projekttraeger;383;383 - Indimaj e.V. (Hilfe zur Selbsthilfe) Standort Kassel - Kassel;Garde-du-Corps-Straße 1, 34117 Kassel;383
Projekttraeger;384;384 - Stiftung Waldmühle - Frankfurt;Ludolfusstr. 2-4, 60487 Frankfurt;384
Projekttraeger;385;385 - soma fitness UG und Co KG - Gütersloh;Berliner Str. 504, 33334 Gütersloh;385
Projekttraeger;386;386 - zwischenräume Kerstin Wegener - Frankfurt;Königswarterstr. 3, 60316 Frankfurt;386
Projekttraeger;387;387 - Hochschule Darmstadt Zentrum f. Angewandte Informatik e. V. - Darmstadt;Schöfferstr. 8 b, 64295 Darmstadt;387
Projekttraeger;388;388 - Sprache und Bildung GmbH - Gießen;Katharinengasse 21, 35390 Gießen;388
Projekttraeger;389;389 - Gpdm mbH Kassel - Kassel;Ludwig-Erhard-Str. 8, 34131 Kassel;389
Projekttraeger;390;390 - ItF - Frauencomputerschule e.V. - Kassel;Wilhelmshöher Allee 164, 34119 Kassel;390
Projekttraeger;391;391 - Bildungswerk der hessischen Wirtschaft e. V. Dillenburg - Dillenburg;Schelderau 1, 35687 Dillenburg;391
Projekttraeger;392;392 - Stadt Offenbach am Main Amt 51.1 Kinder- und Jugendhilfe Sachgebiet Übergangsmanagement Schule-Beruf - Offenbach am Main;Christian-Pleß-Str. 11-13, 63069 Offenbach am Main;392
Projekttraeger;393;393 - IB Südwest gGmbH Wetzlar (nur SV 2020) - Wetzlar;Bergstr. 31, 35578 Wetzlar;393
Projekttraeger;394;394 - BerufsWege für Frauen e. V. - Wiesbaden;Neugasse 26, 65183 Wiesbaden;394
Projekttraeger;395;395 - AVM gGmbH - Rüsselsheim;Bernhard-Adelung-Str. 20 a, 65428 Rüsselsheim;395
Projekttraeger;396;396 - Softdoor GmbH - Bensheim;Wormser Str. 5 - 7, 64625 Bensheim;396
Projekttraeger;397;397 - Ginsheim-Gustavsburger Tafel e. V. - Ginsheim-Gustavsburg;Rheinstr. 2, 65462 Ginsheim-Gustavsburg;397
Projekttraeger;398;398 - Frauenzentrum e. V. - Rüsselsheim;Darmstädter Str. 101, 65428 Rüsselsheim;398
Projekttraeger;399;399 - GSM Training & Integration GmbH Produktentwicklung - Kiel;Alter Markt 1 - 2, 24103 Kiel;399
Projekttraeger;400;400 - Zentrum für Weiterbildung gGmbH Dieburg - Dieburg;Zuckerstr. 23, 64807 Dieburg;400
Projekttraeger;401;401 - Zentrum Information Beratung Bildung (ZIBB) Frauen für Frauen e.V. - Groß-Umstadt;Steinschönauer Str. 4b, 64823 Groß-Umstadt;401
Projekttraeger;402;402 - die Fleckenbühler Hof Fleckenbühl gGmbH - Cölbe;Fleckenbühl 6, 35091 Cölbe;402
Projekttraeger;403;403 - Bildungswerk der Hessischen Wirtschaft e. V. Region Rhein-Main - Friedberg;Pfingstweide 49, 61169 Friedberg;403
Projekttraeger;405;405 - Bildungswerk der Hessischen Wirtschaft - Fulda;An Vierzehnheiligen 7, 36039 Fulda;405
Projekttraeger;406;406 - stafftastic GmbH - Fulda;Am Bahnhof 2, 36037 Fulda;406
Projekttraeger;409;409 - IHK Offenbach - Offenbach;Frankfurter Str. 90, 63067 Offenbach;409
Projekttraeger;410;410 - Internationaler Bund Wetzlar - Wetzlar;Bergstr. 31, 35578 Wetzlar;410
Projekttraeger;411;411 - Arbeitsloseninitiative im Lahn-Dill-Kreis e. V. - Wetzlar;Bahnhofstr. 11, 35576 Wetzlar;411
Projekttraeger;412;412 - Kommunales Jobcenter Main-Taunus-Kreis - Hofheim;Am Kreishaus 1-5, 65719 Hofheim;412
Projekttraeger;413;413 - Stadt Schotten - Schotten;Vogelsbergstr. 184, 63679 Schotten;413
Projekttraeger;414;414 - Angelika Mai AM Beratung und Training - Raddestorf;Halle 18, 34604 Raddestorf;414
Projekttraeger;415;415 - Fortbildungsakademie der Wirtschaft gGmbH - Hanau;Ulanenplatz 11, 63452 Hanau;415
Projekttraeger;416;416 - Magistrat der Stadt Darmstadt - Darmstadt;,  Darmstadt;416
Projekttraeger;417;417 - Femkom Frauenkompetenzzentrum e.V. - Darmstadt;Wienerstraße 78, 64287 Darmstadt;417
Projekttraeger;418;418 - Eigenbetrieb des Landkreises Kassel - Jugend- und Freizeiteinrichtungen - Kassel;Wilhelmshöher Allee 19-21, 34117 Kassel;418
Projekttraeger;419;419 - Hessischer Städtetag Soziales und Integration - Wiesbaden;Frankfurter Str. 2, 65189 Wiesbaden;419
Projekttraeger;420;420 - Grone-Bildungszentrum Wiesbaden - Wiesbaden;Marie-Curie-Str. 6, 65189 Wiesbaden;420
Projekttraeger;421;421 - Bildungswerk der hessischen Wirtschaft e. V. - Wiesbaden;Berliner Str. 275, 65205 Wiesbaden;421
Projekttraeger;422;422 - Sprache und Bildung GmbH - Bensheim;Mathildenstr. 16, 64625 Bensheim;422
Projekttraeger;423;423 - Volkshochschule Darmstadt - Darmstadt;Große Bachgasse 2, 64283 Darmstadt;423
Projekttraeger;424;424 - Stadt Homberg - Homberg;Rathausgasse 1, 34576 Homberg;424
Projekttraeger;425;425 - DAA Deutsche Angestelltenakademie GmbH - Marburg;Neue Kasseler Str. 62a, 35039 Marburg;425
Projekttraeger;426;426 - Pro Arbeit - Kreis Offenbach - (AöR) Kommunales Jobcenter - Dreieich;Max-Planck-Str. 1 - 3, 63303 Dreieich;426
Projekttraeger;427;427 - BiSI gGmbH - Kassel;Ruhlstr. 9, 34117 Kassel;427
Projekttraeger;428;428 - PaSo gGmbH - Darmstadt;Zimmerstr. 12, 64283 Darmstadt;428
Projekttraeger;429;429 - GSM Training & Integration GmbH - Friedrichsdorf;Industriestr. 27, 61381 Friedrichsdorf;429
Projekttraeger;432;432 - Faitrainer GmbH - Frankfurt;Eichwaldstraße 42, 60385 Frankfurt;432
Projekttraeger;435;435 - Kreishandwerkerschaft Gelnhausen-Schlüchtern - Gelnhausen;Brentanostr. 2, 63571 Gelnhausen;435
Projekttraeger;436;436 - AWO Kreisverband Wiesbaden e.V. - Wiesbaden;Walramstr. 16, 65183 Wiesbaden;436
Projekttraeger;437;437 - IDENT4ME - Lorsch;Otto-Hahn-Ring 2 - 4, 64653 Lorsch;437
Projekttraeger;438;438 - Bildungswerk der hessischen Wirtschaft e.V. - Alsfeld;Fulder Tor 24b, 36304 Alsfeld;438
Projekttraeger;439;439 - Volkshochschule Wetterau - Friedberg;Friedensstr. 18, 61169 Friedberg;439
Projekttraeger;440;440 - Verein für Aktivität und Prävention e. V. - Aue-Bad Schlema;Wettiner Str. 38, 08280 Aue-Bad Schlema;440
Projekttraeger;441;441 - Jugendberatung und Jugendhilfe e.V. - Hattersheim;Hattersheimer Straße 5, 65719 Hattersheim;441
Projekttraeger;442;442 - Kinder im Zentrum Gallus e. V. - Frankfurt am Main;Idsteiner Str. 91, 60326 Frankfurt am Main;442
Projekttraeger;443;443 - Lichtblick e. V. - Bad Nauheim;Södeler Str. 11, 61231 Bad Nauheim;443
Projekttraeger;444;444 - Kommunales Bildungswerk e.V. - Berlin;Berliner Allee 125, 13088 Berlin;444
Projekttraeger;445;445 - Vogelsberger Lebensräume - Alsfeld;Am Ringofen 24, 36304 Alsfeld;445
Projekttraeger;446;446 - VTBO e.V. - Offenbach;Im großen Ahl 35, 63076 Offenbach;446
Projekttraeger;447;447 - Initiative Arbeit im Bistum Mainz e.V - Offenbach;Marienstraße 36, 63069 Offenbach;447
Projekttraeger;448;448 - Kreishandwerkerschaft Kassel - Kassel;Scheidemannplatz 2, 34117 Kassel;448
Projekttraeger;449;449 - ekom21 GmbH KGRZ Hessen - Gießen;Carlo-Mierendorff-Str. 11, 36398 Gießen;449
Projekttraeger;450;450 - Zentrum für Weiterbildung gGmbH Obertshausen - Obertshausen;Friedrich-Ebert-Str. 48, 63179 Obertshausen;450
Projekttraeger;451;451 - Jobcenter Wetterau - Friedberg;Schulze-Delitzsch-Str. 1, 61169 Friedberg;451
Projekttraeger;452;452 - BBO Fulda Bildungszentrum Bau Osthessen gGmbH - Fulda;Rabanusstr. 33, 36037 Fulda;452
Projekttraeger;453;453 - DRK Kreisverband Fulda e.V. - Fulda;St. Laurentius-Str. 4, 36041 Fulda;453
Projekttraeger;454;454 - Regionale Diakonie Main-Taunus - Schwalbach;Ostring 17, 65824 Schwalbach;454
